materialSampleID_bee,samplingLocationID,decimalLatitude,decimalLongitude,samplingProtocol,TypeofInteraction,SamplingTime,EventTime,Day,Month,Year,Kingdom_bee,Phylum_bee,Class_bee,Order_bee,Family_bee,Genus_bee,Subgenus_bee,SpecificEpithet _bee,scientificNameAuthorship_bee,scientificNameAuthorshipYear_bee,scientificName_bee,materialSampleID_plant,Kingdom_plant,Phylum_plant,Class_plant,Order_plant,Family_plant,Genus_plant,SpecificEpithet _plant,scientificNameAuthorship_plant,scientificNameAuthorshipYear_plant,scientificName_plant
CN-1589,CN01,-6.175786,-50.409092,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp171,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1561,CN01,-6.175786,-50.409092,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp174,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1266,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp216,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1179,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp224,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Mimosa,pudica var. hispida,Brenan,,Mimosa pudica var. hispida Brenan
CN-1148,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp188,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1286,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp313,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1290,CN08,-6.215823,-50.317763,Active_net_collecting,visiting,1,12amUTC,19,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp315,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-1342,CN11,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp284,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1343,CN11,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp284,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1550,CN13,-6.184134,-50.142686,Active_net_collecting,visiting,1,11amUTC,14,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp4,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Chamaecrista,nictitans subsp. patellaria,(DC. ex Collad.) H.S.Irwin & Barneby,,Chamaecrista nictitans subsp. patellaria (DC. ex Collad.) H.S.Irwin & Barneby
CN-1205,CN14,-6.186415,-50.129326,Active_net_collecting,visiting,1,12amUTC,14,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,dorsalis,Smith,1854,Tetragona dorsalis Smith 1854,pp199,Plantae,Magnoliophyta,Embryopsida,,Turneraceae,Turnera,melochioides,Cambess.,,Turnera melochioides Cambess.
CN-1324,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,goettei,Friese,1900,Tetragona goettei Friese 1900,pp161,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1380,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,11amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,goettei,Friese,1900,Tetragona goettei Friese 1900,pp275,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1208,CN14,-6.186415,-50.129326,Active_net_collecting,visiting,1,12amUTC,14,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,truncata,Moure,1971,Tetragona truncata Moure 1971,pp195,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Lepidaploa,arenaria,(Mart. ex DC.) H.Rob.,,Lepidaploa arenaria (Mart. ex DC.) H.Rob.
CN-1213,CN14,-6.186415,-50.129326,Active_net_collecting,visiting,1,12amUTC,14,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragona,,truncata,Moure,1971,Tetragona truncata Moure 1971,pp195,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Lepidaploa,arenaria,(Mart. ex DC.) H.Rob.,,Lepidaploa arenaria (Mart. ex DC.) H.Rob.
CN-274,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp29,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-332,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp33,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1326,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp161,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-1584,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp166,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1585,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp166,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1323,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp162,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1787,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,UCR6,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Marsypianthes,chamaedrys,(Vahl) Kuntze,,Marsypianthes chamaedrys (Vahl) Kuntze
CN-1579,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp165,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1580,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp165,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1581,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp165,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1340,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,12amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp160,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,suaveolens,(L.) Kuntze,,Mesosphaerum suaveolens (L.) Kuntze
CN-1615,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp227,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Bidens,bipinnata,L.,,Bidens bipinnata L.
CN-383,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp36,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-375,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp38,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1359,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp236,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1137,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp189,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Hyptis,atrorubens,Poit.,,Hyptis atrorubens Poit.
CN-1530,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,12amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp176,Plantae,Magnoliophyta,Embryopsida,,Lamiaceae,Mesosphaerum,pectinatum,(L.) Kuntze,,Mesosphaerum pectinatum (L.) Kuntze
CN-1259,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp296,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-1172,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,12amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp289,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-1405,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Tetragonisca,,angustula,Latreille,1811,Tetragonisca angustula Latreille 1811,pp279,Plantae,Magnoliophyta,Embryopsida,,Onagraceae,Ludwigia,erecta,(L.) H.Hara,,Ludwigia erecta (L.) H.Hara
CN-268,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp30,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Urochloa,decumbens,(Stapf) R.D.Webster,,Urochloa decumbens (Stapf) R.D.Webster
CN-674,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp30,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Urochloa,decumbens,(Stapf) R.D.Webster,,Urochloa decumbens (Stapf) R.D.Webster
CN-675,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp30,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Urochloa,decumbens,(Stapf) R.D.Webster,,Urochloa decumbens (Stapf) R.D.Webster
CN-346,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp12,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,ocymifolia,(Roem. & Schult.) Bacigalupo & E.L.Cabral,,Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral
CN-353,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp16,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-1274,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp212,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Cenchrus,polystachios,(L.) Morrone,,Cenchrus polystachios (L.) Morrone
CN-1275,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp212,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Cenchrus,polystachios,(L.) Morrone,,Cenchrus polystachios (L.) Morrone
CN-99,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp9,Plantae,Magnoliophyta,Embryopsida,,Poaceae,sp.1,,,,sp.1  
CN-100,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,11amUTC,27,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp9,Plantae,Magnoliophyta,Embryopsida,,Poaceae,sp.1,,,,sp.1  
CN-379,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp38,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,verticillata,(L.) G.Mey.,,Borreria verticillata (L.) G.Mey.
CN-264,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp42,Plantae,Magnoliophyta,Embryopsida,,Fabaceae,Chamaecrista,nictitans subsp. patellaria,(DC. ex Collad.) H.S.Irwin & Barneby,,Chamaecrista nictitans subsp. patellaria (DC. ex Collad.) H.S.Irwin & Barneby
CN-384,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp35,Plantae,Magnoliophyta,Embryopsida,,Turneraceae,Turnera,laciniata,Arbo,,Turnera laciniata Arbo
CN-385,CN05,-6.137579,-50.452847,Active_net_collecting,visiting,1,12amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp35,Plantae,Magnoliophyta,Embryopsida,,Turneraceae,Turnera,laciniata,Arbo,,Turnera laciniata Arbo
CN-214,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp71,Plantae,Magnoliophyta,Embryopsida,,Apiaceae,Centella,asiatica,(L.) Urb.,,Centella asiatica (L.) Urb.
CN-198,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp75,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Hildaea,pallens,(Sw.) C.Silva & R.P.Oliveira,,Hildaea pallens (Sw.) C.Silva & R.P.Oliveira
CN-215,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp79,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Paspalum,virgatum,L.,,Paspalum virgatum L.
CN-216,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,30,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp79,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Paspalum,virgatum,L.,,Paspalum virgatum L.
CN-1142,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp192,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Paspalum,virgatum,L.,,Paspalum virgatum L.
CN-1143,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp194,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Sida,rhombifolia,L.,,Sida rhombifolia L.
CN-1144,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp194,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Sida,rhombifolia,L.,,Sida rhombifolia L.
CN-1145,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp194,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Sida,rhombifolia,L.,,Sida rhombifolia L.
CN-1146,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,11amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp194,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Sida,rhombifolia,L.,,Sida rhombifolia L.
CN-1500,CN06,-6.171656,-50.352591,Active_net_collecting,visiting,1,12amUTC,13,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp180,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Sida,rhombifolia,L.,,Sida rhombifolia L.
CN-1255,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp292,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,sp.,,,Borreria sp. 
CN-1256,CN10,-6.284544,-50.336224,Active_net_collecting,visiting,1,11amUTC,17,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp292,Plantae,Magnoliophyta,Embryopsida,,Rubiaceae,Borreria,sp.,,,Borreria sp. 
CN-1392,CN12,-6.14236,-50.174049,Active_net_collecting,visiting,1,12amUTC,16,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp283,Plantae,Magnoliophyta,Embryopsida,,Malvaceae,Allobriquetia,spicata,(Kunth) Bovini,,Allobriquetia spicata (Kunth) Bovini
CN-492,CN13,-6.184134,-50.142686,Active_net_collecting,visiting,1,12amUTC,4,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1789,Trigona amalthea Olivier 1789,pp133,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-1593,CN01,-6.175786,-50.409092,Active_net_collecting,visiting,1,11amUTC,11,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1798,Trigona amalthea Olivier 1798,pp172,Plantae,Magnoliophyta,Embryopsida,,Bignoniaceae,Fridericia,patellifera,(Schltdl.) L.G.Lohmann,,Fridericia patellifera (Schltdl.) L.G.Lohmann
CN-1608,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1798,Trigona amalthea Olivier 1798,pp231,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Cenchrus,polystachios,(L.) Morrone,,Cenchrus polystachios (L.) Morrone
CN-1609,CN04,-6.145874,-50.439977,Active_net_collecting,visiting,1,12amUTC,15,5,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1798,Trigona amalthea Olivier 1798,pp231,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Cenchrus,polystachios,(L.) Morrone,,Cenchrus polystachios (L.) Morrone
CN-425,CN13,-6.184134,-50.142686,Active_net_collecting,visiting,1,11amUTC,4,4,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,amalthea,Olivier,1798,Trigona amalthea Olivier 1798,pp143,Plantae,Magnoliophyta,Embryopsida,,Asteraceae,Riencourtia,pedunculosa,(Rich.) Pruski,,Riencourtia pedunculosa (Rich.) Pruski
CN-1809,CN02,-6.173898,-50.377923,Active_net_collecting,visiting,1,12amUTC,17,8,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,UCR5,Plantae,Magnoliophyta,Embryopsida,,Hypericaceae,Vismia,gracilis,Hieron.,,Vismia gracilis Hieron.
CN-269,CN03,-6.148752,-50.42119,Active_net_collecting,visiting,1,11amUTC,25,3,2022,Animalia, Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,,chanchamayoensis,Schwarz,1948,Trigona chanchamayoensis Schwarz 1948,pp30,Plantae,Magnoliophyta,Embryopsida,,Poaceae,Urochloa,decumbens,(Stapf) R.D.Webster,,Urochloa decumbens (Stapf) R.D.Webster
