kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,beeAttractScent,beeBodyWeight,beeCropPol,beeITDist,beeMaxComDist,beeMaxHomDist,beeMaxForDist,beeNesting,beeNestLoc,beeNestType,beeSociality,beeTipHomDist,beeWingLoad,beekeepSp,categoryThreatMMA,categoryThreatIUCN,beekeepRef
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1070,CN09,Active_net_collecting,,,,,8.032365142,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1071,CN09,Active_net_collecting,,,,,8.021802067,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1072,CN09,Active_net_collecting,,,,,8.656056491,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1093,CN09,Active_net_collecting,,,,,7.445157307,yes,1.3,0.211190348,0.104841524,0.318823976,soil,excavator,,Social,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1094,CN09,Active_net_collecting,,,,,7.447994325,yes,1.3,0.211190348,0.104841524,0.318823976,soil,excavator,,Social,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1095,CN09,Active_net_collecting,,,,,8.727793389,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1096,CN09,Active_net_collecting,,,,,8.725830121,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1097,CN09,Active_net_collecting,,,,,8.06348327,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1492,CN09,Active_net_collecting,,,,,7.391355301,yes,1.3,0.211190348,0.104841524,0.318823976,soil,excavator,,Social,0.053260391,0.8803,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,22,8,2022,CN-1620,CN09,Active_net_collecting,,,,,8.644232879,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,22,8,2022,CN-1654,CN09,Active_net_collecting,,,,,8.700680259,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,22,8,2022,CN-1657,CN09,Active_net_collecting,,,,,8.667864575,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,17,5,2022,CN-1173,CN10,Active_net_collecting,,,,,8.651827835,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,17,5,2022,CN-1258,CN10,Active_net_collecting,,,,,8.712538383,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,698,understory,16,5,2022,CN-1344,CN11,Active_net_collecting,,,,,8.662729296,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,3,4,2022,CN-652,CN12,Active_net_collecting,,,,,8.052862266,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1379,CN12,Active_net_collecting,,,,,8.644448417,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1407,CN12,Active_net_collecting,,,,,8.633370032,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-435,CN13,Active_net_collecting,,,,,8.045645936,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1307,CN13,Active_net_collecting,,,,,8.572960213,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1308,CN13,Active_net_collecting,,,,,8.675573858,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1309,CN13,Active_net_collecting,,,,,8.654566447,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1310,CN13,Active_net_collecting,,,,,8.693257685,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1541,CN13,Active_net_collecting,,,,,8.681581191,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1551,CN13,Active_net_collecting,,,,,8.630101126,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1556,CN13,Active_net_collecting,,,,,8.650219282,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,22,9,2022,CN-1872,CN13,Honey_trap,,,,,8.679256651,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,22,9,2022,CN-1873,CN13,Honey_trap,,,,,8.691615737,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-449,CN14,Active_net_collecting,,,,,6.922339771,yes,1.25,0.189315039,0.091875371,0.291174179,soil,excavator,,Social,0.046901017,0.8469,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-450,CN14,Active_net_collecting,,,,,6.849696417,yes,1.25,0.189315039,0.091875371,0.291174179,soil,excavator,,Social,0.046901017,0.8469,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-510,CN14,Active_net_collecting,,,,,8.037181338,yes,1.35,0.23462298,0.119042891,0.34790607,soil,excavator,,Social,0.060192458,0.9137,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,14,5,2022,CN-1204,CN14,Active_net_collecting,,,,,8.680030568,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,guianae,Cockerell,1910,Trigona guianae Cockerell 1910,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,14,5,2022,CN-1206,CN14,Active_net_collecting,,,,,8.615486049,yes,1.4,0.259659947,0.134544816,0.378437484,soil,excavator,,Social,0.0677247,0.9471,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-319,CN03,Honey_trap,,,,,11.54010428,yes,1.6,0.376778846,0.210895766,0.515382324,exposed,constructor,,Social,0.104413579,1.0807,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-320,CN03,Honey_trap,,,,,12.21347292,yes,1.65,0.410530319,0.233911167,0.55340154,exposed,constructor,,Social,0.115367358,1.1141,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-322,CN03,Honey_trap,,,,,14.46512266,yes,1.8,0.523238563,0.313507007,0.676776553,exposed,constructor,,Social,0.15296549,1.2143,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-324,CN03,Honey_trap,,,,,12.86617296,yes,1.7,0.446160988,0.258637247,0.592964038,exposed,constructor,,Social,0.127091177,1.1475,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-325,CN03,Honey_trap,,,,,14.76501412,yes,1.8,0.523238563,0.313507007,0.676776553,exposed,constructor,,Social,0.15296549,1.2143,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-329,CN03,Honey_trap,,,,,14.67862797,yes,1.8,0.523238563,0.313507007,0.676776553,exposed,constructor,,Social,0.15296549,1.2143,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-330,CN03,Honey_trap,,,,,11.46106731,yes,1.6,0.376778846,0.210895766,0.515382324,exposed,constructor,,Social,0.104413579,1.0807,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-331,CN03,Honey_trap,,,,,14.62506373,yes,1.8,0.523238563,0.313507007,0.676776553,exposed,constructor,,Social,0.15296549,1.2143,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-367,CN04,Honey_trap,,,,,12.23488194,yes,1.65,0.410530319,0.233911167,0.55340154,exposed,constructor,,Social,0.115367358,1.1141,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-368,CN04,Honey_trap,,,,,14.55857217,yes,1.8,0.523238563,0.313507007,0.676776553,exposed,constructor,,Social,0.15296549,1.2143,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-369,CN04,Honey_trap,,,,,35.7753402,yes,2.8,1.79339763,1.387183561,1.880513807,exposed,constructor,,Social,0.64074664,1.8823,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,29,3,2022,CN-65,CN09,Honey_trap,,,,,12.88449,yes,1.7,0.446160988,0.258637247,0.592964038,exposed,constructor,,Social,0.127091177,1.1475,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,understory,26,3,2022,CN-300,CN10,Honey_trap,,,,,12.17171367,yes,1.65,0.410530319,0.233911167,0.55340154,exposed,constructor,,Social,0.115367358,1.1141,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1312,CN13,Honey_trap,,,,,18.05770888,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1313,CN13,Honey_trap,,,,,18.22858532,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1314,CN13,Honey_trap,,,,,18.16304924,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1315,CN13,Honey_trap,,,,,18.16986321,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1316,CN13,Honey_trap,,,,,18.14497875,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1317,CN13,Honey_trap,,,,,18.20690531,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1318,CN13,Honey_trap,,,,,17.87797727,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1542,CN13,Honey_trap,,,,,18.20932995,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1543,CN13,Honey_trap,,,,,18.05970644,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1544,CN13,Honey_trap,,,,,18.24063319,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1545,CN13,Honey_trap,,,,,18.10380329,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1546,CN13,Honey_trap,,,,,18.15109066,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1547,CN13,Honey_trap,,,,,18.16865154,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1548,CN13,Honey_trap,,,,,18.13061231,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hyalinata,Lepeletier,1836,Trigona hyalinata Lepeletier 1836,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,14,5,2022,CN-1549,CN13,Honey_trap,,,,,18.18686083,yes,2,0.701894158,0.446958258,0.863539842,exposed,constructor,,Social,0.21524806,1.3479,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Trigona,,,hypogea,Silvestri,1902,Trigona hypogea Silvestri 1902,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,24.5,83,705,understory,27,3,2022,CN-820,CN01,Scent_trap,,,,,8.670835037,no,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,no,NE,NE,
